,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2022-01-28,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,3,907,0,2022-02-07
2022-01-29,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,8,915,0,2022-02-07
2022-01-30,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,915,0,2022-02-07
2022-01-31,1.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,9,924,0,2022-02-07
2022-02-01,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,4,919,0,2022-02-14
2022-02-02,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,0,919,0,2022-02-14
2022-02-03,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,920,0,2022-02-14
2022-02-04,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,920,0,2022-02-14
2022-02-05,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,920,0,2022-02-14
2022-02-06,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,920,0,2022-02-14
2022-02-07,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,3,923,0,2022-02-14
2022-02-08,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,827,0,2022-02-21
2022-02-09,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,0,827,0,2022-02-21
2022-02-10,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,4,831,0,2022-02-21
2022-02-11,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,12,843,0,2022-02-21
2022-02-12,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,843,0,2022-02-21
2022-02-13,0.0,0.0,4.0,1.0,0,0,4,0,0,0,5,2,0,50,0,843,0,2022-02-21
2022-02-14,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,2,845,0,2022-02-21
2022-02-15,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,25,845,0,2022-02-28
2022-02-16,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,29,874,0,2022-02-28
2022-02-17,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,6,880,0,2022-02-28
2022-02-18,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,16,896,0,2022-02-28
2022-02-19,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,32,928,0,2022-02-28
2022-02-20,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,48,976,0,2022-02-28
2022-02-21,0.0,0.0,2.0,2.0,0,0,4,0,0,0,5,2,0,50,34,1010,0,2022-02-28
2022-02-22,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,80,1072,0,2022-03-07
2022-02-23,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,2,1074,0,2022-03-07
2022-02-24,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,26,1100,0,2022-03-07
2022-02-25,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,35,1135,0,2022-03-07
2022-02-26,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,1,1136,0,2022-03-07
2022-02-27,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,17,1153,0,2022-03-07
2022-02-28,0.0,0.0,,,0,0,4,0,0,0,5,2,0,50,1,1154,0,2022-03-07
2022-03-01,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,33,1173,0,2022-03-14
2022-03-02,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,16,1189,0,2022-03-14
2022-03-03,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,0,1189,0,2022-03-14
2022-03-04,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,15,1204,0,2022-03-14
2022-03-05,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1204,0,2022-03-14
2022-03-06,1.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1204,0,2022-03-14
2022-03-07,1.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,2,1206,0,2022-03-14
2022-03-08,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1124,0,2022-03-21
2022-03-09,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,8,1124,0,2022-03-21
2022-03-10,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,32,1156,0,2022-03-21
2022-03-11,0.0,0.0,3.0,2.0,0,0,4,0,0,0,5,2,0,50,6,1162,0,2022-03-21
2022-03-12,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1162,0,2022-03-21
2022-03-13,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,8,1170,0,2022-03-21
2022-03-14,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,1171,0,2022-03-21
2022-03-15,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,24,1128,0,2022-03-28
2022-03-16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,1129,0,2022-03-28
2022-03-17,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,3,1132,0,2022-03-28
2022-03-18,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,12,1144,0,2022-03-28
2022-03-19,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1144,0,2022-03-28
2022-03-20,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1144,0,2022-03-28
2022-03-21,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,3,1147,0,2022-03-28
2022-03-22,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,26,1106,0,2022-04-04
2022-03-23,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,16,1122,0,2022-04-04
2022-03-24,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1122,0,2022-04-04
2022-03-25,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1122,0,2022-04-04
2022-03-26,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,10,1132,0,2022-04-04
2022-03-27,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,1133,0,2022-04-04
2022-03-28,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,6,1139,0,2022-04-04
2022-03-29,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1059,0,2022-04-11
2022-03-30,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1059,0,2022-04-11
2022-03-31,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,16,1059,0,2022-04-11
2022-04-01,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,1,1060,0,2022-04-11
2022-04-02,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1060,0,2022-04-11
2022-04-03,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,16,1076,0,2022-04-11
2022-04-04,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,1076,0,2022-04-11
2022-04-05,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,935,0,2022-04-18
2022-04-06,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,935,0,2022-04-18
2022-04-07,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,3,938,0,2022-04-18
2022-04-08,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,938,0,2022-04-18
2022-04-09,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,938,0,2022-04-18
2022-04-10,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,938,0,2022-04-18
2022-04-11,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,938,0,2022-04-18
2022-04-12,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-13,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-14,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-15,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-17,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,933,0,2022-04-25
2022-04-18,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,933,0,2022-04-25
2022-04-19,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,884,0,2022-05-02
2022-04-20,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,884,0,2022-05-02
2022-04-21,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,884,0,2022-05-02
2022-04-22,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,884,0,2022-05-02
2022-04-23,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,884,0,2022-05-02
2022-04-24,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,884,0,2022-05-02
2022-04-25,2.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,885,0,2022-05-02
2022-04-26,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,880,0,2022-05-09
2022-04-27,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,880,0,2022-05-09
2022-04-28,0.0,0.0,2.0,2.0,0,0,4,0,0,0,5,2,0,50,1,881,0,2022-05-09
2022-04-29,2.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,881,0,2022-05-09
2022-04-30,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,882,0,2022-05-09
2022-05-01,1.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,882,0,2022-05-09
2022-05-02,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,882,0,2022-05-09
2022-05-03,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,895,0,2022-05-16
2022-05-04,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,16,895,0,2022-05-16
2022-05-05,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,896,0,2022-05-16
2022-05-06,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,896,0,2022-05-16
2022-05-07,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,0,896,0,2022-05-16
2022-05-08,0.0,0.0,1.0,1.0,0,0,4,0,0,0,5,2,0,50,0,896,0,2022-05-16
2022-05-09,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,896,0,2022-05-16
2022-05-10,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-11,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-12,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-13,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-14,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-15,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,0,0,2022-05-23
2022-05-17,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-18,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-19,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-20,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-21,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-22,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-23,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-24,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-25,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-26,1.0,1.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-27,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-28,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
2022-05-29,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,1,857,0,2022-05-30
2022-05-30,0.0,0.0,0.0,0.0,0,0,4,0,0,0,5,2,0,50,0,857,0,2022-05-30
